train_dataset,test_dataset,train_feature_type,test_feature_type,model_name,layer_idx,probe_type,regularization,use_scaler,balance_groups,is_cv_result,avg_max_acc,std_max_acc,avg_auroc,std_auroc,avg_auprc,std_auprc,avg_avg_abs_score,std_avg_abs_score,fold_1_max_acc,fold_1_auroc,fold_1_auprc,fold_1_avg_abs_score,fold_2_max_acc,fold_2_auroc,fold_2_auprc,fold_2_avg_abs_score,fold_3_max_acc,fold_3_auroc,fold_3_auprc,fold_3_avg_abs_score,fold_4_max_acc,fold_4_auroc,fold_4_auprc,fold_4_avg_abs_score,fold_5_max_acc,fold_5_auroc,fold_5_auprc,fold_5_avg_abs_score
claims__definitional_gemini_600_full,claims__definitional_gemini_600_full,last,last,olmo3-7b,18,lr,0.005,True,False,True,0.9603836471297379,0.009398796360241437,0.9897591241957902,0.004890525431977041,0.9901497422867402,0.00468784133660414,5.0143509275513285,0.12187970952033607,0.9453781512605042,0.9812016741150599,0.982218443815684,4.855648955114687,0.9578059071729957,0.9874569954128439,0.9874750502119425,5.188603853653068,0.9704641350210971,0.9937950937950938,0.9931923092882384,4.937666428171729,0.9704641350210971,0.9940330697340043,0.994921380076266,5.118991150451747,0.9578059071729957,0.9923087879219484,0.9929415280415703,4.97084425036541
claims__evidential_gemini_600_full,claims__evidential_gemini_600_full,last,last,olmo3-7b,18,lr,0.005,True,False,True,0.9536073701346751,0.009169046314066752,0.9915693712780509,0.0033066177688085762,0.9920353449489436,0.0030047063891810097,5.092447041093376,0.13109903014314425,0.9613733905579399,0.99447391688771,0.9947507318061832,5.002989821341946,0.9399141630901288,0.9865163572060123,0.987941416845317,5.019526375918326,0.9484978540772532,0.9890935887988209,0.9893559716297229,5.352504327249196,0.9656652360515021,0.9952739624870772,0.9957369278068771,5.0539595419872265,0.9525862068965517,0.9924890310106342,0.9923916766566175,5.0332551389701825
claims__fictional_gemini_600_full,claims__fictional_gemini_600_full,last,last,olmo3-7b,18,lr,0.005,True,False,True,0.9199999999999999,0.013794121131039035,0.972713196202451,0.004859059816368394,0.9759499985635328,0.005213454165694806,4.02471326502375,0.07231084828396037,0.925,0.9718260869565217,0.9731652363014968,3.972528534551149,0.9208333333333333,0.9717184351330692,0.9752540127622373,3.9128219401693247,0.9,0.9667963323145319,0.9686889652720233,4.114477175568454,0.9125,0.9715699254407358,0.9783844213968151,4.055440023369022,0.9416666666666667,0.9816552011673962,0.984257357085092,4.068298651460798
claims__logical_gemini_600_full,claims__logical_gemini_600_full,last,last,olmo3-7b,18,lr,0.005,True,False,True,0.8773913043478261,0.020281571808157556,0.9415131978884921,0.007354691382970388,0.9493300744733493,0.005834703527659699,3.459660150175401,0.2866859795317645,0.8826086956521739,0.9453714285714285,0.9441908311657156,3.3637579093523438,0.8391304347826087,0.9270454545454546,0.9408989115019215,3.1787236516337245,0.8826086956521739,0.9456431221137104,0.9515124238357974,4.011881483884053,0.9,0.9427272727272727,0.9562722869214593,3.3366575963681173,0.8826086956521739,0.9467787114845938,0.9537759189418523,3.4072801096387644
got__best,got__best,last,last,olmo3-7b,18,lr,0.005,True,False,True,0.9804365163512612,0.003103254104741871,0.9974060973392694,0.0010098804888287645,0.9971111106365539,0.0015302672654718755,5.6389495356580746,0.059307755257784964,0.9849029475197699,0.9989890845943935,0.9990322326545188,5.673225898050592,0.9813084112149533,0.9976100394881018,0.9977792069209637,5.600575340946784,0.9820143884892086,0.997794373477807,0.9980895859357963,5.557423219697415,0.9776978417266187,0.9964514118784537,0.9956807425034083,5.729862097069631,0.9762589928057553,0.9961855772575916,0.9949737851680825,5.633661122525951
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b,18,lr,0.005,True,False,True,0.9103800108833665,0.01270455984668493,0.9602213099265825,0.0076324482571842305,0.9633116853072016,0.010841896716718456,2.753937570738094,0.12677672377217675,0.8993288590604027,0.954416467726679,0.9621614039689417,2.7392219082837914,0.9194630872483222,0.966668168100536,0.9713303931151546,2.7920965556949326,0.9256756756756757,0.9692750182615048,0.9747824043617027,2.8546409157602612,0.8918918918918919,0.9487764791818846,0.9435976525042253,2.8662799306076954,0.9155405405405406,0.9619704163623083,0.9646865725859842,2.5174485433437894
claims__evidential_gemini_600_full,claims__definitional_gemini_600_full,last,last,olmo3-7b,18,lr,0.005,True,False,False,0.9418212478920742,0.003616797738537462,0.9770583735486238,0.0004172059473751687,0.9825298826952757,0.0004149259709693522,4.7985564231872555,0.11087637332362818,0.9359190556492412,0.9770026361513896,0.981934998955379,4.71489953994751,0.9443507588532883,0.9777562285119537,0.9830892100843981,4.856706142425537,0.945193929173693,0.9772443544557217,0.9828598985904979,4.9911112785339355,0.9443507588532883,0.9766073556301881,0.9825272563669086,4.7096405029296875,0.93929173693086,0.976681292993866,0.9822380494791946,4.720424652099609
claims__fictional_gemini_600_full,claims__definitional_gemini_600_full,last,last,olmo3-7b,18,lr,0.005,True,False,False,0.939797639123103,0.003521182633696631,0.9813655093573421,0.0018489270003205383,0.9841536921690881,0.0010824250896489607,4.910191535949707,0.15543545092284675,0.9443507588532883,0.9817033462344554,0.9841618259569855,4.870262622833252,0.9418212478920742,0.9822920013991224,0.9847112385292693,5.095669269561768,0.9376053962900506,0.9814075967797434,0.9840604136056533,5.051943302154541,0.9409780775716695,0.9834749992179702,0.9855647639334896,4.6582818031311035,0.9342327150084317,0.9779496031554193,0.982270218820043,4.874800682067871
claims__logical_gemini_600_full,claims__definitional_gemini_600_full,last,last,olmo3-7b,18,lr,0.005,True,False,False,0.9328836424957843,0.003561334246533383,0.9769383675198849,0.00229226967516915,0.9788663990327409,0.0016308101575483694,3.853986120223999,0.15524795172252778,0.9376053962900506,0.9787202579845243,0.9788541639230253,3.9243123531341553,0.9325463743676222,0.9770765735150675,0.9784325088775987,3.812931537628174,0.9333895446880269,0.975614888710049,0.9784578161567575,4.054704189300537,0.9342327150084317,0.9798918808243448,0.9818014508038042,3.892521381378174,0.9266441821247892,0.9733882365654387,0.9767860554025185,3.585461139678955
got__best,claims__definitional_gemini_600_full,last,last,olmo3-7b,18,lr,0.005,True,False,False,0.8576728499156829,0.011063217178318206,0.9173283586758387,0.0116452370147566,0.9191844223801475,0.011295813057453682,4.0012201309204105,0.25439033452296267,0.8465430016863407,0.9074702331017577,0.9078701876200198,4.078581809997559,0.8608768971332209,0.9200651786298268,0.9208938689084174,3.6866445541381836,0.8524451939291737,0.9104191964146067,0.9144454643907692,3.9836714267730713,0.8507588532883642,0.909728166438693,0.9125412023522868,3.823749303817749,0.8777403035413154,0.9389590187943091,0.9401713886292448,4.433453559875488
