train_dataset,test_dataset,train_feature_type,test_feature_type,model_name,layer_idx,probe_type,regularization,use_scaler,balance_groups,is_cv_result,avg_max_acc,std_max_acc,avg_auroc,std_auroc,avg_auprc,std_auprc,avg_avg_abs_score,std_avg_abs_score,fold_1_max_acc,fold_1_auroc,fold_1_auprc,fold_1_avg_abs_score,fold_2_max_acc,fold_2_auroc,fold_2_auprc,fold_2_avg_abs_score,fold_3_max_acc,fold_3_auroc,fold_3_auprc,fold_3_avg_abs_score,fold_4_max_acc,fold_4_auroc,fold_4_auprc,fold_4_avg_abs_score,fold_5_max_acc,fold_5_auroc,fold_5_auprc,fold_5_avg_abs_score
claims__definitional_gemini_600_full,claims__definitional_gemini_600_full,last,last,olmo3-7b,10,lr,0.001,True,False,True,0.914856575541609,0.0112904365669876,0.97152466367429,0.004578225310643,0.9722673955308628,0.0070332149595214,2.9213719695129994,0.1731594526673349,0.8949579831932774,0.9711995460026956,0.9687072159597,2.6437889376504278,0.919831223628692,0.97254873853211,0.976677760445778,3.1251496620944548,0.9113924050632912,0.9655122655122657,0.9603446039865428,3.0378257166672302,0.919831223628692,0.9690150970524802,0.9753798479935444,2.9918964838448496,0.9282700421940928,0.9793476712718988,0.9802275492687488,2.8081990473080376
claims__definitional_gemini_600_full,claims__definitional_gemini_600_full,last,last,olmo3-7b,11,lr,0.001,True,False,True,0.9384675389142998,0.0128395017805395,0.9820511623593976,0.0033346353480219,0.9826807043248572,0.0036943327787499,3.113495006607116,0.1644382788796287,0.9159663865546218,0.9783641909626162,0.9768783791008298,2.874304702007881,0.9324894514767932,0.979644495412844,0.9831039620032684,3.3437777445381496,0.9493670886075948,0.9831890331890332,0.980818854779673,3.1183529762641378,0.9451476793248944,0.9811646297627606,0.984766167032122,3.227157157988031,0.9493670886075948,0.9878934624697336,0.987836158708393,3.0038824522373804
claims__definitional_gemini_600_full,claims__definitional_gemini_600_full,last,last,olmo3-7b,12,lr,0.001,True,False,True,0.9350884657660532,0.0146930359489217,0.9818626418312252,0.0047914048175009,0.9826200305591988,0.0041918889886453,3.167370113728125,0.1537354961142251,0.9201680672268908,0.9788607505142938,0.9773436963182908,2.965697361644958,0.9156118143459916,0.9752006880733944,0.979797034090945,3.3704839383822978,0.940928270042194,0.9834054834054834,0.981238509059321,3.134496612169392,0.9451476793248944,0.982314881380302,0.985748195297714,3.314751098050944,0.9535864978902954,0.989531405782652,0.9889727180297238,3.051421558393032
claims__definitional_gemini_600_full,claims__definitional_gemini_600_full,last,last,olmo3-7b,13,lr,0.001,True,False,True,0.9317200297840657,0.0162279127801143,0.98258415333489,0.0053079602172893,0.9833109591319596,0.0047775968310328,3.1852881840722214,0.1337148029580301,0.9117647058823528,0.9780804426473716,0.976854031711954,3.01313988985638,0.9156118143459916,0.9752006880733946,0.97944417789028,3.383404538158157,0.9324894514767932,0.9854256854256854,0.9831656947183351,3.126324070267002,0.9451476793248944,0.9841840402588068,0.9873916588293348,3.2925936479277294,0.9535864978902954,0.9900299102691924,0.989699232509894,3.110978774151837
claims__definitional_gemini_600_full,claims__definitional_gemini_600_full,last,last,olmo3-7b,14,lr,0.001,True,False,True,0.9578484558380314,0.0052701597830251,0.9898526255872164,0.0044973403421965,0.9903820783058628,0.0041604533121199,3.622323402408597,0.1725411896414396,0.9495798319327732,0.9821947932184152,0.982867719340911,3.368699495213773,0.9578059071729956,0.9876720183486238,0.9891098332396906,3.815692732780499,0.9578059071729956,0.9935786435786436,0.9922858777172034,3.5393707191183506,0.9578059071729956,0.9913012221423436,0.9930646299277316,3.816401966728397,0.9662447257383966,0.9945164506480558,0.9945823313037768,3.5714520982019677
claims__definitional_gemini_600_full,claims__definitional_gemini_600_full,last,last,olmo3-7b,15,lr,0.001,True,False,True,0.964599510690352,0.0077432790492274,0.9907627492772376,0.0058355502335276,0.9914763833186466,0.0048337148638604,3.941708214889348,0.1471459875584191,0.9495798319327732,0.9792863729871604,0.982045944360456,3.773927148741811,0.9704641350210972,0.9918291284403672,0.9923780214133342,4.079662528422127,0.9704641350210972,0.9938672438672438,0.9929863041140682,3.828361383571292,0.9662447257383966,0.9936736161035228,0.9946980150709492,4.1511010077317705,0.9662447257383966,0.9951573849878936,0.9952736316344254,3.8754890059797416
claims__definitional_gemini_600_full,claims__definitional_gemini_600_full,last,last,olmo3-7b,16,lr,0.001,True,False,True,0.962067865120732,0.0079386619189922,0.9904732041132138,0.0054279896869695,0.9911396051874268,0.0045412505069151,3.872322606132329,0.1397366821662631,0.9495798319327732,0.980421366248138,0.983079369378732,3.7175664901873207,0.9578059071729956,0.9892488532110092,0.9893589435342433,4.026532792119245,0.9704641350210972,0.993939393939394,0.9933053210136006,3.7951797845375337,0.9704641350210972,0.9933141624730408,0.9943321797234592,4.054227596417348,0.9620253164556962,0.995442244694488,0.9956222122870996,3.7681063674001978
claims__definitional_gemini_600_full,claims__definitional_gemini_600_full,last,last,olmo3-7b,17,lr,0.001,True,False,True,0.957855547282204,0.012732857348392,0.9892430002765856,0.0058939756233924,0.9898700896065584,0.0053704323193773,3.724866012165573,0.1163379536988781,0.9411764705882352,0.9792863729871604,0.9814492650985994,3.5963769520878257,0.9451476793248944,0.9857368119266054,0.9856212767857836,3.876369285938045,0.9746835443037974,0.9936507936507936,0.9932224961672286,3.663134389857844,0.9620253164556962,0.9928109273903666,0.9939805278456174,3.852966623695496,0.9662447257383966,0.9947300954280016,0.9950768821355632,3.6354828092486513
claims__definitional_gemini_600_full,claims__definitional_gemini_600_full,last,last,olmo3-7b,18,lr,0.001,True,False,True,0.9595397652731978,0.009774279274362,0.988498873780532,0.0059584768532048,0.9893478415713386,0.0054556569169351,3.74176244538762,0.0963304496464831,0.9453781512605042,0.9780804426473718,0.9799642269569896,3.652580931724743,0.9578059071729956,0.9856651376146788,0.986462322024227,3.8522391986710858,0.9704641350210972,0.9924963924963924,0.9923349959186616,3.669067125831511,0.9704641350210972,0.9920920201294032,0.9935188049050262,3.86654257582808,0.9535864978902954,0.9941603760148128,0.9944588580517884,3.66838239488268
claims__definitional_gemini_600_full,claims__definitional_gemini_600_full,last,last,olmo3-7b,19,lr,0.001,True,False,True,0.9561642378470374,0.0077615006074335,0.9874156194062568,0.0069338558050304,0.9887654345684356,0.0058968673784365,3.62674190049902,0.1058713547099413,0.9453781512605042,0.975172022416117,0.9783456861175492,3.549249984315324,0.9493670886075948,0.9843033256880734,0.9861284091504302,3.716009702680264,0.9620253164556962,0.9923520923520924,0.9922702462241636,3.53290539947152,0.9662447257383966,0.991588785046729,0.9930742605849188,3.790037738655034,0.9578059071729956,0.9936618715282723,0.9940085707651164,3.5455066773729578
claims__definitional_gemini_600_full,claims__definitional_gemini_600_full,last,last,olmo3-7b,20,lr,0.001,True,False,True,0.9570116654256638,0.0107335186325314,0.9869594064689632,0.0068956653657496,0.988304394413484,0.0060321214711449,3.654309228948162,0.1202562920730015,0.9411764705882352,0.974533588706817,0.977454756309312,3.5441585827320137,0.9493670886075948,0.984375,0.985920026853801,3.747222171350801,0.9704641350210972,0.9924242424242424,0.992565977561119,3.557888116881682,0.9662447257383966,0.990941768511862,0.9925463540256684,3.8449028045905473,0.9578059071729956,0.9925224327018944,0.9930348573175204,3.577374469185765
claims__definitional_gemini_600_full,claims__definitional_gemini_600_full,last,last,olmo3-7b,21,lr,0.001,True,False,True,0.9561677835691238,0.0108035399839835,0.9862883419086116,0.0072958246643755,0.9877888218686977,0.0063381636151329,3.561054882706325,0.1187184224552823,0.9411764705882352,0.9733276583670284,0.9765113604364648,3.4352240012119206,0.9493670886075948,0.9830848623853212,0.9850039258720736,3.654866016790066,0.9704641350210972,0.992063492063492,0.9924106188765084,3.461358912645545,0.9662447257383966,0.990941768511862,0.9925383414392456,3.743580170433067,0.9535864978902954,0.992023928215354,0.9924798627191956,3.510245312451025
