train_dataset,test_dataset,train_feature_type,test_feature_type,model_name,layer_idx,probe_type,regularization,use_scaler,balance_groups,is_cv_result,avg_max_acc,std_max_acc,avg_auroc,std_auroc,avg_auprc,std_auprc,avg_avg_abs_score,std_avg_abs_score,fold_1_max_acc,fold_1_auroc,fold_1_auprc,fold_1_avg_abs_score,fold_2_max_acc,fold_2_auroc,fold_2_auprc,fold_2_avg_abs_score,fold_3_max_acc,fold_3_auroc,fold_3_auprc,fold_3_avg_abs_score,fold_4_max_acc,fold_4_auroc,fold_4_auprc,fold_4_avg_abs_score,fold_5_max_acc,fold_5_auroc,fold_5_auprc,fold_5_avg_abs_score
claims__definitional_gemini_600_full,claims__definitional_gemini_600_full,last,last,olmo3-7b,18,lr,0.1,True,False,True,0.961227528986278,0.010401894108558185,0.9892432390021394,0.0042975589716855835,0.9889392069369622,0.0044917017830035585,8.230939482716243,0.1857449253608093,0.9453781512605042,0.9822657302972263,0.9824122142375514,7.892656210358563,0.9578059071729957,0.9868119266055045,0.9847232329003867,8.44638413949019,0.9704641350210971,0.9943722943722944,0.9934030283469695,8.250259644742824,0.9746835443037974,0.992451473759885,0.9927350261881812,8.337116584420405,0.9578059071729957,0.9903147699757868,0.991422533011722,8.228280834569231
claims__evidential_gemini_600_full,claims__evidential_gemini_600_full,last,last,olmo3-7b,18,lr,0.1,True,False,True,0.9518906319372503,0.008750068442848612,0.9909166063105224,0.002775347227021938,0.9913980539011458,0.002639841211500783,8.16259608791952,0.3016134488882896,0.9613733905579399,0.99447391688771,0.9947054463544663,7.952888891400981,0.9399141630901288,0.9868110816386678,0.9880976336804501,7.903972822146402,0.944206008583691,0.9893146647015475,0.9894929755104187,8.739700898390206,0.9613733905579399,0.9934278540835917,0.9942940870093321,8.158330611732874,0.9525862068965517,0.9905555142410947,0.9904001269510615,8.05808721592713
claims__fictional_gemini_600_full,claims__fictional_gemini_600_full,last,last,olmo3-7b,18,lr,0.1,True,False,True,0.9216666666666666,0.01736055554666636,0.9702112750458254,0.006660472378661808,0.9739358011014432,0.006899029281914456,7.0894602592082006,0.1475061375977861,0.9208333333333333,0.9669565217391305,0.9692813836601373,6.98785282024865,0.9166666666666666,0.9690084080327983,0.9720367989901747,6.909982319168397,0.8958333333333334,0.9613781606001668,0.9650021621712358,7.334154601781546,0.925,0.9721970594383665,0.9791318983351883,7.0541935221435175,0.95,0.9815162254186643,0.9842267623504801,7.1611180326988935
claims__logical_gemini_600_full,claims__logical_gemini_600_full,last,last,olmo3-7b,18,lr,0.1,True,False,True,0.8695652173913043,0.014288414543613034,0.9322860578531167,0.009609960413239157,0.9407829665560807,0.006402302064639428,6.65897910920704,0.5927581159134244,0.8782608695652174,0.9427809523809524,0.9375768784331425,6.384762826427651,0.8434782608695652,0.9156060606060605,0.9301561785857392,6.0778482232558755,0.8782608695652174,0.9403437050495873,0.945748114054653,7.774671108179113,0.8826086956521739,0.9331818181818181,0.9481974968963279,6.34818984593613,0.8652173913043478,0.9295177530471649,0.9422361648105407,6.7094235422364275
got__best,got__best,last,last,olmo3-7b,18,lr,0.1,True,False,True,0.9843205809184429,0.0029297935558937043,0.9971924435678347,0.0011518908619197203,0.9968889164684415,0.0016089375426964906,9.1918082173492,0.11679221759348002,0.98705966930266,0.9992454312412139,0.9992703611124374,9.261689754862017,0.9849029475197699,0.9970807748764705,0.9973879532300136,9.145692487219259,0.9877697841726619,0.9970860877777226,0.9975452600430931,9.01765599372599,0.981294964028777,0.996871693902184,0.9955314367230326,9.3658826332738,0.9805755395683453,0.9956782300415817,0.9947095712336308,9.168120217664935
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,last,last,olmo3-7b,18,lr,0.1,True,False,True,0.9292354434971883,0.012303767735977968,0.9691266950478248,0.005883129624811788,0.972331691330805,0.007660717568178438,5.338197951746131,0.24845496266542452,0.9228187919463087,0.9615783072834557,0.9683880436422622,5.293733729805383,0.9429530201342282,0.9752713841718841,0.9799140928887433,5.4579987042448,0.9391891891891891,0.975027392257122,0.9804400097778911,5.5228404947375065,0.9087837837837838,0.9627921840759679,0.9599142222658126,5.543195449802121,0.9324324324324325,0.970964207450694,0.9730020880793152,4.873221380140844
claims__evidential_gemini_600_full,claims__definitional_gemini_600_full,last,last,olmo3-7b,18,lr,0.1,True,False,False,0.936256323777403,0.0033978822393945854,0.9733933553060012,0.00021943982645031946,0.9800594198089805,0.0006407878320901758,7.874409484863281,0.21478450116660722,0.9325463743676222,0.9732488930723535,0.9789803275452627,7.644237995147705,0.9384485666104553,0.9734536426948464,0.9802755396600948,7.948750972747803,0.9418212478920742,0.9736242673802571,0.9807636498678947,8.256250381469727,0.9342327150084317,0.9735958299326885,0.9805470542475858,7.781570911407471,0.9342327150084317,0.9730441434498606,0.9797305277240642,7.741237163543701
claims__fictional_gemini_600_full,claims__definitional_gemini_600_full,last,last,olmo3-7b,18,lr,0.1,True,False,False,0.9317032040472176,0.006574566168505213,0.9784808146759978,0.0029403398891986714,0.9813475267782803,0.001822170554338548,8.556240558624268,0.40865376006733256,0.9376053962900506,0.9793629442995714,0.9817298642218159,8.496064186096191,0.9359190556492412,0.9803582549644674,0.9824789750446887,9.074992179870605,0.927487352445194,0.9787373204530654,0.9814430930863154,8.918020248413086,0.9367622259696459,0.9811146910697883,0.9831763874281477,7.9282450675964355,0.9207419898819561,0.9728308625930971,0.9779093141104339,8.36388111114502
claims__logical_gemini_600_full,claims__definitional_gemini_600_full,last,last,olmo3-7b,18,lr,0.1,True,False,False,0.9106239460370995,0.007963385465846603,0.9628703622077696,0.006616010796123653,0.9668038971367803,0.005017476883565411,7.519486904144287,0.4710846705956837,0.9089376053962901,0.9671177793765944,0.9667202507655112,7.813353061676025,0.9139966273187183,0.9622293821395766,0.9661522497184262,7.3100175857543945,0.9215851602023609,0.9688382449544858,0.9722754068519194,8.16666316986084,0.9114671163575042,0.965795438064661,0.9709277242130875,7.536409378051758,0.897133220910624,0.9503709665035304,0.9579438541349576,6.770991325378418
got__best,claims__definitional_gemini_600_full,last,last,olmo3-7b,18,lr,0.1,True,False,False,0.8173693086003373,0.012167388875242791,0.8822462171085371,0.01094794531591524,0.8852678506248667,0.010466081678587098,8.844739437103271,0.8357412142073586,0.815345699831366,0.8794024723516916,0.8794950318877465,8.991888999938965,0.8001686340640809,0.8746164499259205,0.8768200627930226,7.733984470367432,0.8145025295109612,0.8773805698295744,0.8836949288296332,8.3683443069458,0.8187183811129848,0.8759217287693126,0.8805985509637907,8.867196083068848,0.8381112984822934,0.903909864666187,0.9057306786501407,10.262283325195312
sycophancy_v2__data/sycophancy_v2/olmo3-7b/pairs/sycophancy_pairs_26-03-03_02:24:05.csv,claims__definitional_gemini_600_full,last,last,olmo3-7b,18,lr,0.1,True,False,False,0.7566610455311974,0.023254386746628258,0.815081515943455,0.022024460354953222,0.828246806788038,0.02373483282864154,4.344067716598511,1.2568568116792587,0.7327150084317032,0.7976362793581099,0.8012860284246772,4.212669849395752,0.7967959527824621,0.8546391430090801,0.8644383695679654,2.971015214920044,0.7613827993254637,0.8160836515957675,0.8351399551790224,3.126314163208008,0.7580101180438449,0.8155262776234257,0.8375412881958797,5.069643974304199,0.7344013490725126,0.7915222281308918,0.8028283925726455,6.340695381164551
claims__definitional_gemini_600_full,claims__evidential_gemini_600_full,last,last,olmo3-7b,18,lr,0.1,True,False,False,0.9432989690721649,0.0030252262648898533,0.983297315808741,0.0020882137057251357,0.9845889823634881,0.0023219445906575865,6.918388080596924,0.23169539727987198,0.9441580756013745,0.9834732702731427,0.9845839056457344,6.9682440757751465,0.9372852233676976,0.9801195073274998,0.980610426172913,7.000924110412598,0.9450171821305842,0.9847870242439272,0.9864435342783962,6.608332633972168,0.9450171821305842,0.9820148557527663,0.9840069593885352,6.735927104949951,0.9450171821305842,0.9860919214463694,0.9873000863318618,7.278512477874756
claims__fictional_gemini_600_full,claims__evidential_gemini_600_full,last,last,olmo3-7b,18,lr,0.1,True,False,False,0.9457044673539519,0.001262623578754211,0.9871370201107685,0.00045638862241763415,0.9881929339325923,0.0005267868452906814,8.948887252807618,0.24206887262823393,0.9441580756013745,0.986900839621639,0.9878057311136165,8.802913665771484,0.9450171821305842,0.9864402876678358,0.9874399532305139,9.045063018798828,0.9467353951890034,0.9873052987092736,0.9885021804537845,9.36760139465332,0.947594501718213,0.987219683281964,0.9882694670541754,8.666813850402832,0.9450171821305842,0.9878189912731309,0.9889473378108714,8.862044334411621
